316,716,818,0,0,0,329.243071301432,417.373933062428,721.194148617416,962.393370716985,761.761773784954
307.288947348571,690.366009882885,822.752800823815,0,0,0,315.754526766077,425.92074660788,737.363723935277,949.522701127005,734.368150841823
299.823844813063,666.793166261024,826.9792538146,0,0,0,304.731044762086,435.556939424353,752.356975931074,937.876416060707,709.423005019879
293.532445892907,645.180999681106,830.686121636048,0,0,0,295.836351084675,445.835738879453,766.112594716679,927.291101641767,686.811317220871
288.344995469366,625.432261611219,833.881239334869,0,0,0,288.735126059739,456.405458827336,778.59960914772,917.621928243912,666.422234530394
284.194137686696,607.452852201944,836.57339887604,0,0,0,283.105530811979,466.996306122436,789.810465289623,908.741950842298,648.148834814701
281.014828601826,591.151749721246,838.772239386689,0,0,0,278.649788701725,477.406534194141,799.755663387155,900.541176513196,631.887876420496
278.744253471307,576.440941587756,840.488143011886,0,0,0,275.101798854433,487.489602867059,808.459594771084,892.925465289464,617.539539696418
277.321748544273,563.235356926998,841.732136285603,0,0,0,272.231509583942,497.143040714229,815.957300149559,885.815323128988,605.007168514016
276.688727230139,551.452800575148,842.515796920113,0,0,0,269.84636992265,506.299155061633,822.291935521358,879.144636737744,594.197020774593
276.788610509798,541.013888454888,842.85116591709,0,0,0,267.79050482694,514.917462519075,827.512782649707,872.85939059155,585.01803690337
277.566761459042,531.841984247938,842.750664903687,0,0,0,265.942345075033,522.978605186145,831.673679960745,866.916397541061,577.381634509246
278.970423752951,523.863137288832,842.227018596838,0,0,0,264.211368256484,530.479496674692,834.831779304482,861.282066363681,571.201535795589
280.948664020001,517.006021604519,841.293182299071,0,0,0,262.534458727162,537.429461315359,837.04655637074,855.931222791067,566.393632120112
283.452317914618,511.20187602435,839.962274329089,0,0,0,260.87223407409,543.84716408901,838.379019422705,850.845994956758,562.875887575083
286.433939776925,506.384445285041,838.247513290383,0,0,0,259.205546962754,549.758165376951,838.891073750349,846.014769820178,560.568280885128
289.847755748422,502.489922055168,836.162160081144,0,0,0,257.532266070733,555.192968020296,838.645008887642,841.431223806122,559.392782580273
293.649620212346,499.456889803787,833.719464548754,0,0,0,255.864367612237,560.185452504486,837.703082958661,837.09342849503,559.273362523887
297.796975427441,497.22626643773,830.932616692093,0,0,0,254.225323961856,564.771619146925,836.127184099554,833.003030542616,560.136021602585
302.248814223885,495.74124863217,827.814702314964,0,0,0,252.647751320699,568.988574493037,833.978553179105,829.164503938268,561.908840766986
306.965645630115,494.947256779017,824.37866303387,0,0,0,251.171268400354,572.873713474335,831.317555333255,825.584472086177,564.522040609954
311.909463299288,494.791880477725,820.637260543432,0,0,0,249.840518385205,576.464060006569,828.203490379385,822.271096886373,567.908045177545
317.043716604126,495.224824493073,816.603045042702,0,0,0,248.703313958708,579.795737271699,824.694434164968,819.233531900187,572.001544583064
322.333284268871,496.197855104513,812.288327725644,0,0,0,247.80887781574,582.903545484837,820.847104467887,816.481436720885,576.739552081595
327.744450407114,497.664746771634,807.70515723904,0,0,0,247.206167080883,585.820629937332,816.716746304861,814.024549768292,582.061452417907
333.244882834208,499.581229040332,802.865300011103,0,0,0,246.94228761016,588.578225876886,812.357032497455,811.872316835533,587.909039369363
338.803613523039,501.904933614262,797.780224354044,0,0,0,247.061021163248,591.20546960636,807.819976151348,810.033572800521,594.226541385766
344.39102107187,504.595341516126,792.461088243876,0,0,0,247.601502473101,593.729267266939,803.155852368779,808.516273951575,600.960635033323
349.978815053015,507.613730263394,786.918730680713,0,0,0,248.597091850571,596.174214285393,798.413127070902,807.327278353901,608.060446562664
