377,676,760,0.9946161214258,0.00857056236099964,-0.103269185139401,0.00088986592127431,861.008504883469,973.079080934134,1129.37539084471,1034.54404931463,526.300179527283,704.755335928158,910.110564241529,780.408784286192,860.360691646703,998.335600977369
358.404721799707,663.144876998475,746.459494637468,0.994676340685929,0.00947104428314003,-0.102608157373662,0.000917954366447385,848.318523095422,976.055738527292,1121.11908552683,1012.04811860537,528.355254449323,730.488183484453,917.153211260534,766.278519007551,838.352077428295,996.894183510323
341.295814530486,651.148391879141,734.575046343997,0.994735314371841,0.0103715143452531,-0.101947001117811,0.000946041662120624,837.785320283338,979.910766214835,1114.3076535062,991.840761212752,531.177153200057,754.064845827982,923.971151292952,753.502216510572,818.82091291347,996.587892425153
325.618587165997,639.964834076377,724.25408965675,0.994793042409687,0.0112719714197336,-0.101285717199773,0.000974127773121971,829.214319570121,984.441137383934,1108.75754479192,973.784272001736,534.492264743274,775.566228758842,930.426295076167,741.903031068688,801.628570707235,997.210945207283
311.319029239295,629.550361927425,715.407200916206,0.994849524727179,0.0121724143789925,-0.100624306447637,0.00100221266428085,822.420683107465,989.472701630922,1104.30243336511,957.745524341202,538.076081787207,795.077097943014,936.410807777941,731.321682027526,786.638172350816,998.582502281318
298.343877143279,619.862937730396,707.947990746052,0.994904761253586,0.0130728420954585,-0.0999627696896459,0.00103029630042823,817.230602901303,994.857688066626,1100.79277208406,943.596289276697,541.748376865989,812.684272391972,941.842600043331,721.616465514586,773.715114305519,1000.545212628
286.640675924943,610.862264842963,701.793001768199,0.99495875191974,0.0139732534415793,-0.0993011077542047,0.00105837864639663,813.48219759474,1000.47205260101,1098.09507352025,931.213501470132,545.367861462705,828.475354236583,946.661332991202,712.662893450737,762.727629488944,1002.96345281361
276.157836651146,602.509726801725,696.8616114128,0.99501149665803,0.0148736472898231,-0.0986393214698729,0.00108645966702019,811.02601829938,1006.21281315913,1096.09098694924,920.479461080289,548.826847505276,842.537822086347,950.824928313034,704.353030735836,753.547351348744,1005.72139572874
266.844689423648,594.768328442241,693.075939683128,0.995062995402408,0.0157740225126802,-0.0979774116653662,0.00111453932713471,809.725191907262,1011.99547265554,1094.67623570199,911.281964854938,552.04622339233,854.958375518369,954.306550172948,696.594602036539,746.049848712344,1008.72101638258
258.65153212114,587.602638999691,690.360761735203,0.995113248088385,0.016674377982664,-0.097315379169555,0.00114261759157771,809.45524796465,1017.75159385923,1093.75947074581,903.514363896049,554.970905450145,865.822455986954,957.092013618415,689.309934917964,740.115103621246,1011.88011492257
