601.69421405243,200.79086739177,302.678610408279,0,0,0,962.272594368446,870.981598230088,380.710875940593,1193.20302937159,1110.85807821428,817.837489954239,924.969186855287
564.72530410869,215.573708569347,318.693151509997,0,0,0,937.872206698387,876.590479777168,393.634000431762,1156.79962951917,1103.0809923467,824.35636953314,892.892811257249
529.604774196006,230.459669506338,335.37986058029,0,0,0,915.825568600461,883.710175577143,411.407643661482,1121.19172117519,1095.71346527795,831.546113690578,862.325328376646
497.155701897372,243.112863656038,351.863743575817,0,0,0,898.020135511996,893.296139803028,431.145484827962,1088.76343196336,1090.36686236806,838.848626507802,833.819099629398
467.773488710689,256.219282232908,367.175978628899,0,0,0,881.861864121939,902.180739819584,452.272787085659,1058.39575686457,1085.35942057747,847.057731402969,808.860330268055
440.087991585366,267.566122394467,384.324861145138,0,0,0,869.751289521407,913.710864721291,475.597172618224,1029.11274286665,1080.76384318694,853.786179330504,783.623605656663
414.948926349935,278.73773528311,399.890061945115,0,0,0,859.099714665439,924.524650615836,498.327353338937,1002.20983390891,1076.97241243075,861.299793036886,761.616286210854
392.467975215133,289.011474921337,416.622687553167,0,0,0,851.639421829411,936.097623134593,521.94968414184,976.468702261081,1072.60983383384,867.072890987973,740.357704136513
370.012681884717,298.58137818976,431.37284883464,0,0,0,844.696299807254,948.003308559826,544.172813479736,952.687378848817,1070.57039938432,874.920745924332,721.059440366364
350.260098347117,307.762895085031,447.575859497284,0,0,0,840.495320383969,960.099769827391,567.239694943437,929.471617403988,1067.21054698068,880.677107336363,702.299840086262
333.998613539305,316.871574584215,463.367072029165,0,0,0,837.850756169387,970.699486873257,589.269175220327,907.911359636732,1062.72554841757,884.973422359708,685.943684013959
317.260783697881,323.257061443667,478.0299183899,0,0,0,837.253949396651,983.259048929281,609.385003688119,889.025839823349,1061.31497082954,890.054338050078,669.605886348903
303.653001673325,329.783601592525,493.13237999243,0,0,0,838.123225666399,994.535148734842,629.138516455129,870.930238219961,1058.15794042837,893.17954323364,654.69653711039
290.502950559744,337.099115759695,507.477955416101,0,0,0,838.558307651313,1004.98402199277,648.596656300467,852.978827120384,1055.01757322347,897.155396020657,641.300847712337
279.113327637493,342.882003956627,522.164196950154,0,0,0,841.199776213307,1015.83329384153,667.101334673632,836.624206632402,1051.89636448873,899.53717676946,627.991977028916
269.403686697336,349.683119090182,535.444454802733,0,0,0,842.905117939588,1024.57400705396,684.411121806395,820.919425337346,1048.04902235498,902.144319872278,617.260600204632
259.671552053181,354.50215663249,550.527565411719,0,0,0,847.62255616388,1035.71566835705,702.30544240185,805.782666525268,1044.88145225349,903.473130539346,604.439409790773
253.022136819638,358.886763997887,564.916112564661,0,0,0,853.027726040138,1045.09530104543,718.390920702532,792.35813580364,1040.48995212371,902.943365234617,593.363801037455
246.729113283291,363.316274008191,578.110171149732,0,0,0,857.911889100782,1053.73235129392,733.409030760896,779.776245353622,1036.56943771847,903.025636353941,583.585588022182
241.393507197804,368.223058084092,591.497006267762,0,0,0,862.969355668724,1061.79140953678,748.476112278062,767.062076908932,1031.83227568664,902.686465717317,574.532484049336
237.850741193794,370.075625971882,605.269660498815,0,0,0,870.889141251887,1070.85019329706,761.87502398766,757.145526228973,1027.67550195883,899.833606955012,564.319525967238
235.145659436916,374.433981055729,618.873762985099,0,0,0,877.242776975284,1078.0582175538,775.986615444612,745.661669711998,1021.69769585298,897.546095272075,556.230952213103
232.702992048755,378.118238955153,631.287031020867,0,0,0,883.409737249317,1084.90598442163,788.738614809202,735.521782690513,1016.54739030269,895.52584969893,548.910422596899
231.798557355888,380.347648003465,643.459805004536,0,0,0,890.708187028958,1091.59222195944,800.1446683582,727.202385961743,1011.37415305243,891.965968224433,541.62390550626
230.541690013263,383.065172143438,656.010523396832,0,0,0,898.035941282056,1098.5591751413,812.226239118994,718.315481638316,1006.1616444033,888.894647325168,534.457467772269
231.01950658228,384.983387486407,668.300733912838,0,0,0,906.017776621725,1104.87694799049,823.195195253127,710.813272817895,1000.38158704475,884.347231105928,527.810324054452
232.105380015735,388.171767706228,679.053524509508,0,0,0,912.19222591171,1109.32005401257,833.256370942324,703.287283730253,994.042675779542,880.547130100669,523.436367071412
233.638172294901,389.763573029801,689.978098091674,0,0,0,919.661877445615,1114.5314408453,842.668021018342,697.24876776849,988.350686326578,875.786894894615,518.253383807893
236.160251045803,392.361150903475,700.867676968804,0,0,0,926.667243981688,1118.72951454482,852.208469884968,690.787535668321,981.434900651949,870.743919364872,514.370417475751
239.722059925269,394.581158661318,712.214744667162,0,0,0,934.479153344885,1122.92996469092,861.708492894082,684.882793615067,973.91785361092,864.634138594315,510.60989604965
243.478237364532,395.061973474126,721.170643670198,0,0,0,941.610849434348,1126.4361636816,868.43475136571,681.705526488249,968.11015812663,858.571785398189,507.325997849333
247.421886458341,396.767808386079,731.34856041998,0,0,0,949.023117947416,1130.10833630841,876.725935396437,677.154209119435,961.129941725958,852.532339801488,504.479738279775
250.809318846997,398.234372382721,742.161984026478,0,0,0,957.075332923901,1134.72751541429,885.68500218333,672.525423786288,954.604354868533,846.75251288379,501.101843965827
256.1018290651,398.64352264297,750.380975866419,0,0,0,964.034419636629,1137.17184716665,891.484640077842,670.60505062321,948.110807631286,839.838921529332,499.407947670179
262.500898017811,399.866149137943,759.544484802685,0,0,0,971.468951687201,1139.34347726965,898.21393861598,668.133508457197,940.09858382645,832.116593604153,498.52829778782
