304,376,423,0,0,0,770.957845799626,981.252261143892,854.245866246949,601.045755329825,862.412894152215,1054.62600005879,937.611859993249,714.587993182085
302.35918937222,392.547853431339,431.313851144968,0,0,0,762.19927333172,975.967446305269,866.315427946741,615.579155526175,845.102870096987,1041.99980087637,940.081671705873,715.673686464076
301.177280908739,407.828582123168,439.95208732846,0,0,0,755.088138751709,971.568221575352,877.873876799308,629.980818497734,828.644102052448,1029.77558708579,941.889321602828,716.497580078163
300.442534866218,421.890398187568,448.886929138163,0,0,0,749.547308407411,967.982025655593,888.899966579441,644.185622420604,813.007087922828,1017.9138271309,943.028370759276,717.03171032067
300.142625665173,434.780732075829,458.091259518824,0,0,0,745.497529989561,965.141663679489,899.381013404536,658.144622042219,798.166350928187,1006.3803393864,943.498364495695,717.256788086789
300.264713949866,446.546189619381,467.538584252756,0,0,0,742.85804663198,962.985158359221,909.311416240096,671.822085027217,784.100263994047,995.146000228,943.30397977228,717.161111940664
300.795515521933,457.2325124089,477.202996551433,0,0,0,741.547245681893,961.455536359934,918.691390906598,685.192995372205,770.790830425883,984.186433094557,942.454273912597,716.739581436211
301.721367172464,466.884541457809,487.059145624161,0,0,0,741.483312671031,960.500563604922,927.525886768695,698.240961925242,758.223423839393,973.481684560372,940.962022674231,715.992806108702
303.028289437274,475.546184096348,497.082209089838,0,0,0,742.584863309012,960.07244261753,935.823659230052,710.956472167459,746.386490754876,963.015892620316,938.843136812768,714.926303672283
304.702046300078,483.260384042432,507.247869097786,0,0,0,744.771530481182,960.127484020292,943.596474967402,723.335437134843,735.271219731588,952.776951611147,936.116147452442,713.54978001913
306.728201868313,490.069094595486,517.532292023669,0,0,0,747.964488594364,960.625763076236,950.858430327729,735.377980386781,724.871181433164,942.75617747108,932.801751713297,711.87648332546
309.092174046317,496.013254899459,527.91211160648,0,0,0,752.086903474274,961.530770787107,957.625366404541,747.087431020296,715.181944585398,932.947976391973,928.922411111315,709.922624707746
311.779285230598,501.132769221219,538.364415392612,0,0,0,757.064301748854,962.809067649945,963.914366987466,758.46948726918,706.200673407221,923.349519351847,924.501996224551,707.70685828011
314.774810051932,505.466489190517,548.866734353,0,0,0,762.824858767617,964.429946785251,969.743327862777,769.531522961865,697.925712743853,913.960424532365,919.565471997266,705.249814028467
318.064020188991,509.052198947736,559.397035539331,0,0,0,769.299608297295,966.365111834585,975.130587866473,780.282013984762,690.356167771441,904.782449224546,914.13861883552,702.573677561161
321.632226278248,511.926603145608,569.933717645333,0,0,0,776.422580357758,968.5883738133,980.094613698104,790.7300659537,683.491485724184,895.819192501671,908.247785336187,699.701811467711
325.464816944885,514.125317751111,580.455609339135,0,0,0,784.130875620194,971.075370012291,984.653731835002,800.885027624428,677.331047555751,887.075809684036,901.919669094025,696.658413682817
329.547294979413,515.682863593732,590.941970232685,0,0,0,792.36468588484,973.803307078018,988.825901982902,810.756177277483,671.873777718683,878.558739427636,895.181122556152,693.468208890782
333.865310684756,516.632662606311,601.372494354248,0,0,0,801.067270451245,976.750729562496,992.628527396192,820.352471495072,667.117780261452,870.275444128827,888.058981348363,690.156169602817
338.404692418497,517.007036704649,611.727315989966,0,0,0,810.18489787791,979.89731451957,996.078298130928,829.682347500644,663.06000914616,862.234164239699,880.579912890859,686.747264088942
343.151474355045,516.837209252091,621.987017760477,0,0,0,819.666761884931,983.223692122726,999.191063883868,838.753571636425,659.695980042022,854.443687024558,872.770283459543,683.266228843146
348.091921492416,516.153309055273,632.132640798608,0,0,0,829.464879147562,986.71129178374,1001.9817335448,847.573127678782,657.019529839092,846.913130246685,864.656042139388,679.737363702992
353.212551928386,514.984376837246,642.145696894119,0,0,0,839.533975595425,990.342212850535,1004.46419896765,856.147139592887,655.02262877283,839.65174124699,856.262620364293,676.184348131847
358.500156430712,513.35837413416,652.008182471519,0,0,0,849.83136667463,994.099118646793,1006.65128076537,864.480824053541,653.695248406565,832.668711853389,847.614845948207,672.630077502888
363.941815326178,511.302194561718,661.70259426693,0,0,0,860.316835920823,997.965152375373,1008.55469416965,872.578468646142,653.025286869484,825.973009533458,838.736870689365,669.096518498641
369.524912733166,508.841677397598,671.211946570017,0,0,0,870.952515176996,1001.92387323328,1010.18503318069,880.443432141225,652.998550800308,819.573225165971,829.652110776821,665.60458295807
375.237148162499,506.001623426031,680.519789896971,0,0,0,881.702768896164,1005.95921096914,1011.55177137634,888.078163632065,653.598791522015,813.477437753218,820.38319934923,662.174019665508
381.066545511269,502.805812990758,689.610230960551,0,0,0,892.534084205802,1010.05543704685,1012.66327786216,895.484237656764,654.807791191905,807.693096320896,810.951950652479,658.823323682645
387.001459474382,499.277026202534,698.467953803171,0,0,0,903.41496777697,1014.19715055389,1013.52684693223,902.662402708912,656.605493142808,802.226919152849,801.379335317698,655.569662878076
393.030579398548,495.437065247404,707.078241959053,0,0,0,914.315850028083,1018.36927700285,1014.14874008127,909.612640786009,658.970169440175,797.084810382648,791.685466336134,652.428821310902
399.142930603439,491.30677874194,715.427001511418,0,0,0,925.208996788936,1022.55707821359,1014.53423906715,916.334235840851,661.878617880226,792.271793813571,781.889595344138,649.415159079218
405.327873194745,486.906088081632,723.500784910733,0,0,0,936.068428240482,1026.7461715256,1014.68770877347,922.825849194784,665.306380265352,787.791963665323,772.010118851517,646.541588155977
411.575098393849,482.254015728645,731.286815420008,0,0,0,946.869844715548,1030.9225566701,1014.61266866773,929.08560014753,669.227973800281,783.64845175397,762.064594051085,643.819563609776
