509.307891691086,602.976490287301,179.088280863609,0,0,0,581.642870073009,565.192816281491,592.559480762896,1039.8904568373,1030.68002497726,1103.96492131394,1129.75343979054,522.350628814913,517.899962285786
486.519861744003,598.803649509748,209.211628247015,0,0,0,580.970182122676,593.47971788917,598.741349853144,1006.36146970055,1018.55938843618,1089.083537192,1095.70050395716,513.205327468877,549.017256745449
464.362279314447,593.87821971282,239.078589431698,0,0,0,583.533149973199,622.736533659171,606.429646218977,973.934223156971,1007.88738669339,1074.83741821345,1061.95034999996,507.000676099595,580.162071372388
444.420007698604,590.388769850812,267.003876773526,0,0,0,587.78243565036,649.657044077829,616.539224841317,943.855072231776,998.23998912227,1062.75114960648,1031.55518736782,504.511011829607,609.409408821068
427.225414765252,586.513579346976,295.129201042936,0,0,0,595.798465584164,675.687522431914,627.883130878123,915.271306600866,988.174787936686,1049.91574713625,1002.13118427167,506.535793169442,636.822803444296
410.975373190192,582.942915213185,320.984881035951,0,0,0,604.472625359056,700.460003730403,639.699963755476,889.090725868029,980.0818527603,1039.1426623797,975.119801785438,509.971693505334,662.871673369733
396.691014291273,580.349129907144,346.335233050102,0,0,0,614.514799110807,723.566124886426,653.003635001067,864.008769156562,971.674606402354,1028.93856579046,950.018806213393,516.408632165769,687.486212016004
384.034856207076,576.463620551165,371.344687411253,0,0,0,627.062816724385,746.519908113023,665.838787349771,840.73595788789,963.836619316296,1018.06622702523,925.229691795069,525.006455197713,710.757602302575
371.843115494989,573.358346618258,394.541834793414,0,0,0,639.104440085658,768.170972352279,679.047426213172,819.007123963978,957.335052734744,1009.11918617847,902.559450961377,533.992534214127,733.085546849957
362.146467392541,572.112892195423,417.066740806628,0,0,0,651.305415642049,787.114776069349,693.55650029295,798.195888921664,949.54563809117,1000.68797689301,882.644844269219,545.342391143614,753.417176473626
354.017271718213,569.846427255508,439.797831290526,0,0,0,665.519911180741,805.946981045745,707.697854124523,778.609754123503,941.603480823199,991.15802960337,862.753390037047,558.451846224611,772.743903807465
345.891211198378,566.727314138604,461.481269534307,0,0,0,680.061838921035,824.899080015732,721.065629779803,760.51991839768,935.216542042967,982.250473494455,843.231386613317,571.305152406833,791.650791704247
340.238099968822,564.374255615537,481.336090396609,0,0,0,694.073942927569,841.02807492386,733.744667894494,744.684880921901,928.397470739731,973.64582194948,826.520215780403,584.63661523707,807.784108694928
335.128921611467,564.254527089889,502.052720080172,0,0,0,707.922819308552,856.423841977816,748.823557917213,727.476697820111,920.139291810036,965.834661349226,811.146710547015,599.676752780803,824.395757509983
330.690909267922,561.17522202281,519.954905564346,0,0,0,721.893199142824,871.369728871282,760.068940568509,714.442078956319,914.695422105073,957.783379373917,796.041067249103,612.609942019537,838.720671188773
328.664425826399,560.209473271058,538.315853448477,0,0,0,735.914429995658,884.199172004231,772.848207821376,701.147166963364,906.673779717375,949.366278282185,783.168594212349,627.589989345612,851.797693750426
325.880074198294,558.231552428478,556.397356918822,0,0,0,750.26578404636,898.004299211358,785.14210316356,688.552839224116,900.11889973791,941.317182425589,769.697570373152,642.055584884141,865.398735726227
325.66032291004,558.805782752927,574.480277996204,0,0,0,764.084249803247,909.194765554591,798.796560382411,675.809426407345,890.832350598605,933.245283218476,759.226656174791,658.103977058453,877.418010067192
325.595382025794,556.239016033643,590.509864527439,0,0,0,778.17898043753,920.628719577507,809.066751888252,666.646000466737,884.177249803819,924.489678636743,748.021676591822,672.161693434545,887.950695215639
326.557397744622,555.937715339012,606.026618852535,0,0,0,791.004118239615,930.215085138904,820.354434942143,657.143480764833,876.172712931462,916.742750753633,739.343543626104,686.500084831338,897.690401915141
327.943912521152,555.03576958166,621.915466976791,0,0,0,804.653702476038,940.223910925035,831.613586874792,648.211844593876,868.173560234023,908.395225509472,730.417436095174,701.346871005238,907.505905301353
330.732846265483,554.048746193174,636.350128557592,0,0,0,817.613255736388,948.629750838906,841.589162232547,641.15537933693,860.031330512819,899.819126025654,723.01692967367,715.488706439116,915.47352505561
332.625765333106,553.390605029124,651.486740410288,0,0,0,830.805034642648,958.041465212491,852.608620526168,633.30427663481,852.277037799068,891.947404047914,715.353480581234,729.957524517728,924.7537432484
337.461349772259,553.620554042378,663.955735748386,0,0,0,842.187941354847,963.681381973058,861.668994583172,628.130446613592,843.173792307395,883.743342377782,711.191028075652,743.285468467125,930.28449096322
341.094390835656,552.997290278931,677.08371252302,0,0,0,854.280764962216,970.988085495081,871.063065855749,622.787349334951,835.25788163677,875.761315601108,705.768198967559,756.659460222731,937.22778727094
345.64863424399,551.996760892344,688.868163657443,0,0,0,865.73336579736,977.13336111239,879.127648503748,619.156271888754,827.516329626782,867.532398888382,701.324658539413,769.154966519589,942.686228233298
351.202073671365,552.192470909448,701.02986049467,0,0,0,877.21830207871,982.602930404899,888.136367790103,615.284272857557,818.37216660197,859.288932465286,698.275428366468,782.495928796683,947.961132487914
357.073136262153,551.554052175821,712.587733361815,0,0,0,888.737822619028,987.976697147352,896.24539984008,612.720487009808,809.76500052642,850.649608436436,695.2443596495,795.349717319001,952.686691773617
362.211568362248,551.821238931826,723.592682177438,0,0,0,899.204504085424,993.087077296261,904.625451884037,609.691436775303,801.565320906323,843.387726000726,693.032698782074,807.476895192927,957.667150247708
369.711604725703,550.70594457771,732.878145235187,0,0,0,909.573766826341,996.410671342325,910.604946173414,609.970231025648,793.011274657339,834.266117697186,691.813783068116,818.889942697167,959.873533451985
377.510482750546,550.080531661227,742.772603480841,0,0,0,920.349605666825,999.95536180162,917.439875425066,610.036315167418,783.839071172666,825.117298836293,691.07937238899,831.030827959725,962.533572358989
383.993932659346,550.928567869128,752.386977036842,0,0,0,929.879747604933,1003.46897652311,925.116043252679,608.731836273842,775.062038593091,818.01302046812,691.154478363573,842.494014784925,966.022169291039
390.548964945362,550.84691130385,761.091663895112,0,0,0,939.134845170172,1006.77616535185,931.602990465753,608.718489562658,767.123753322277,810.644074748621,691.087105573408,853.098983260729,968.826840451276
398.628766603428,550.994967814315,769.001559310288,0,0,0,948.104321285266,1008.74209862778,937.488401527989,610.002549528196,758.230661122103,802.668635510547,692.456269632018,863.644971747324,970.205850908405
406.657595710901,550.743043932556,777.233884538148,0,0,0,957.557905723578,1011.27256636582,943.532167113564,611.597395939777,749.561936733485,794.454643435024,693.558847050168,874.451778792844,971.983142805394
414.88519447325,550.250628694676,783.435878846744,0,0,0,965.514403149236,1012.36316755021,947.824050189094,614.500641441983,741.60203022988,786.604055735496,695.467345006597,883.514240438034,972.11959920498
422.739766153349,549.569429067569,791.485746131429,0,0,0,975.035443894886,1015.25017560975,953.693407555885,616.735528631861,733.51307654462,778.427096221458,696.559192739715,894.091837521434,974.079112228302
432.116268459253,550.669045874422,796.94531119024,0,0,0,982.125439256542,1014.77829994468,958.318105942148,619.933873101067,724.117821087257,771.182200309211,700.873737408122,903.144221838465,973.261600866963
440.065955662162,549.227410089684,803.431087382637,0,0,0,990.777888432313,1016.94048919773,962.643642582257,623.673006608,717.020656819949,762.996825990501,702.268077183212,912.353986112863,974.080886502468
