782,626,838,0,0,0,839.910114238423,418.675291843214,642.003894069187,970.736318471705
734.205191643136,608.001595838213,841.03697112083,0,0,0,804.78143010192,455.376097251267,640.632804439201,922.342751049051
690.128782118414,590.753202815146,843.825121085577,0,0,0,774.292250117882,492.022741557739,642.419177408698,877.578777025224
649.590632862421,574.237870309572,846.371120237591,0,0,0,748.156522348191,527.738374718749,646.587185407183,836.244807525963
612.416432731065,558.438669224016,848.681761821774,0,0,0,726.067691173002,561.988788705692,652.453903944211,798.147223453445
578.437568713032,543.338760411832,850.763933932717,0,0,0,707.702551624617,594.457965204853,659.436988627221,763.098795144008
547.49099940256,528.921457375985,852.624593012605,0,0,0,692.726831876075,624.969907054932,667.053014827984,730.91914974771
519.419131140373,515.170283370584,854.270738866376,0,0,0,680.801951210435,653.439614829124,674.909966562009,701.435263947168
494.069696731588,502.069023036199,855.70939116153,0,0,0,671.592245459005,679.841977451586,682.696768421629,674.481954887395
471.295636649448,489.601768700009,856.947567380057,0,0,0,664.771934622609,704.191684245792,690.171901280356,649.902338984791
450.95498263369,477.75296147182,857.992262189903,0,0,0,660.031218812817,726.530001070978,697.15235782662,627.548227130437
432.910743592405,466.507427266993,858.85042820343,0,0,0,657.081085227649,746.915895272168,703.503601889977,607.280426019061
417.03079371619,455.850407887319,859.528958090289,0,0,0,655.656633240394,765.419968726771,709.130802711214,588.968918993429
403.187762713457,445.767587290886,860.034668012163,0,0,0,655.518926479415,782.120239522943,713.97138120396,572.492905702411
391.258928075701,436.245113181978,860.374282346808,0,0,0,656.455529199882,797.099163865312,717.98878112189,557.740687595244
381.12610928158,427.269614052041,860.554419668832,0,0,0,658.279970008507,810.441505270449,721.167323083117,544.609395192774
372.675563848623,418.828211802769,860.581579954653,0,0,0,660.830405936414,822.232792689926,723.507984450676,533.004562456356
365.79788514141,410.908530082328,860.462132979078,0,0,0,663.967749007636,832.558194756628,725.024954198952,522.839562654783
360.387901845047,403.498698465784,860.202307870931,0,0,0,667.573482312078,841.501692700369,725.742827682962,514.034928192578
356.344579012763,396.587352610761,859.808183795177,0,0,0,671.547347014055,849.145470892722,725.694325212656,506.517583297802
353.57092059648,390.163630519364,859.285681728983,0,0,0,675.805035381126,855.569468322183,724.918437137245,500.220022812851
351.973873369167,384.217165037428,858.640557299145,0,0,0,680.275983427904,860.851050818183,723.458915188094,495.079472306384
351.46423214781,378.73807272211,857.87839464833,0,0,0,684.901322634094,865.064775209376,721.363044538335,491.037064246172
351.956546225855,373.71693920888,857.004601297561,0,0,0,689.632023859902,868.28222452639,718.680643360589,488.037062164133
353.369026923915,369.144801208941,856.024403972397,0,0,0,694.427247347508,870.571898950154,715.463246795031,486.026159925006
355.623456167609,365.013125268135,854.942845360233,0,0,0,699.252899370007,871.999151193541,711.763440467653,484.95287686687
358.645096001343,361.313783418349,853.764781766166,0,0,0,704.080387375688,872.626157873218,707.634315328948,484.767062323333
362.362598946873,358.039025852488,852.49488163487,0,0,0,708.88556019378,872.511920509472,703.12902090143,485.419515526443
366.707919115477,355.181450754038,851.137624905907,0,0,0,713.647817034296,871.712291309879,698.300398280217,486.861719767951
371.61622398257,352.733971412267,849.697303169918,0,0,0,718.349367860844,870.280020004391,693.200677635203,489.045683511404
377.025806733591,350.689780754101,848.178020593143,0,0,0,722.974627667053,868.264818814607,687.881227690415,491.923876293907
382.877999090003,349.04231342372,846.583695577688,0,0,0,727.509727831773,865.713443236649,682.392346848386,495.449243945788
389.117084524217,347.785205540905,844.918063124995,0,0,0,731.942128777679,862.669786751613,676.78308740022,499.575285914447
395.690211772295,346.912252269189,843.184677869949,0,0,0,736.26031941778,859.174987890858,671.101105708619,504.256177171134
