782.08003702765,625.53073609837,837.19713014439,0,0,0,839.830360232433,419.627205014454,644.319847101391,970.903628105048
733.680234118971,608.233674917672,842.055394216881,0,0,0,803.509182773591,455.573969971556,643.306180975841,922.165322812466
690.034655568119,590.696557026941,843.58880377584,0,0,0,773.707576205767,492.699575171566,644.864589547901,877.7160323107
650.187183572698,574.037772268875,846.177351920088,0,0,0,748.17304721471,528.150062583832,648.466840962258,836.765391503376
612.069308024606,558.084370877203,848.269811889993,0,0,0,725.403941996352,563.191506129886,654.642202935699,797.875317464494
579.129034093599,542.608325194718,850.978836145299,0,0,0,707.936182360927,595.136000027242,660.515266964665,763.186218623
546.983723199362,528.834647948433,852.93061529134,0,0,0,691.604266403756,625.998464589875,669.253835037425,730.533678741062
518.569626694204,514.685656420816,854.441133142537,0,0,0,679.706526214967,655.040079236933,677.010765941458,700.538804525343
494.054636332847,501.79596243513,856.460215288795,0,0,0,670.822433440973,680.625754224953,684.209584438255,674.177705919212
471.263849605047,489.947112876497,856.381804217607,0,0,0,663.773293048312,704.823940812899,692.288224743919,650.256159028883
450.369361548576,478.735448088398,857.771840253876,0,0,0,658.105448791488,727.075888879567,699.947091004022,627.90014656575
432.951892116334,466.598199827797,858.704315473583,0,0,0,656.181122109302,747.608652752672,705.176839492358,607.389471533194
417.392282412163,456.672692935373,858.968400345657,0,0,0,654.429662042714,765.463278292021,711.008731173066,589.89350967222
404.075471156093,446.416985111647,859.81740948498,0,0,0,654.628526781379,781.843082316205,715.19697255678,573.5554979388
390.331186768173,436.269810204835,860.6629938933,0,0,0,654.936663163052,798.480719257595,720.160598411168,557.048640902406
381.675578501187,427.433920256249,861.519852023796,0,0,0,657.313537102619,810.552072449815,722.062819131357,544.818542475764
373.503716033718,418.718045022168,860.384358764558,0,0,0,660.433825150568,822.50106862192,724.181191937983,533.460144382228
365.671563977542,410.590894119286,860.158618773641,0,0,0,663.2633008578,833.673101606723,726.361467338531,522.55750819783
360.613423330438,404.147671766072,860.970308806317,0,0,0,666.022593512298,841.549718557433,727.074394311914,514.426976977928
357.038863399111,395.971241017667,860.50795034717,0,0,0,671.306898705448,849.713059424771,725.965282857132,506.322195982368
353.535715294811,390.588349245264,859.901745403572,0,0,0,674.329996150048,855.969746378442,726.321937422513,500.329880006587
351.552903615432,384.036795028479,857.958436305537,0,0,0,679.372776695648,862.12386962656,725.098496435671,494.848115248651
352.667841032199,378.576152591177,858.177401892384,0,0,0,684.566479945917,865.010905754781,721.435291258707,491.650012703921
351.336862628067,373.978681623734,856.852969454698,0,0,0,688.155174496628,869.301738562196,720.586479462281,487.880520559878
353.518857551796,369.011327485308,855.066043796556,0,0,0,693.799271944736,871.427813512108,716.656148046636,486.339048973873
355.722217522199,364.19538700858,855.377317914966,0,0,0,698.936949499068,873.151461299376,712.415796855317,484.410444769374
358.011708126812,361.3789025646,853.26561146597,0,0,0,702.830055677541,873.813127801417,709.503921906663,484.607537245958
362.600758938389,360.158533871851,852.285061019393,0,0,0,706.218220963315,871.599188609959,705.159095292123,487.181352229517
366.083219936407,355.922143735845,850.805124262922,0,0,0,711.787547195648,872.371689827289,700.448628003856,487.148684430434
371.251056154119,352.858182366236,849.533680474616,0,0,0,717.111807301821,871.156773857092,694.806798792284,489.074881712518
376.842532005912,350.105837968911,848.75041757859,0,0,0,722.2943687435,869.39499031664,688.857406608022,491.436353657616
382.891533998683,348.559112346672,846.401935094022,0,0,0,726.979001220139,866.749673977545,683.404277797154,495.402992084352
388.721289724602,346.928276317889,845.757738558271,0,0,0,731.336389679116,864.079328492598,677.766789251501,498.735707966474
395.12583342376,346.769866650094,844.023439129635,0,0,0,734.961387535165,860.170504531702,672.572639095447,503.765041199749
402.534482304968,346.788164256164,841.7686987673,0,0,0,739.084638698361,855.585762150805,666.746307823932,509.823438820275
409.467119808908,345.633221007282,840.369320380922,0,0,0,743.840681110124,852.073495326306,660.6077571906,514.616586152209
416.282814787424,346.723108842926,837.856568796421,0,0,0,746.918225127185,847.225019364075,655.929790271366,521.047356245627
424.87444941012,346.745041526616,835.009720236259,0,0,0,751.937422625931,842.10663008669,649.362676449642,528.288502287734
433.002204746193,347.701089358477,834.045034284119,0,0,0,755.642729495838,836.316263413715,643.260537833296,535.2492941191
439.303303721669,348.596856619065,832.044861498024,0,0,0,758.686316166113,831.970022760886,638.940908695971,541.114886946838
447.28841614214,351.055123017167,829.347027875673,0,0,0,761.568373060283,825.545949731952,634.239987279579,549.389534880217
