219.037510340209,353.009611437858,414.645698065532,0,0,0,757.501274357881,993.932555359831,848.263615202605,547.197729274659,882.066298759395,1140.43616241658,1016.42533643685,707.067364949645,493.032952857337,873.975651500857
223.693580490173,365.931206178214,405.533164988245,0,0,0,742.40629664598,978.981239235412,845.096825377815,548.673628420013,880.330893919487,1135.3044633591,1022.65217726299,721.991297569621,483.221739424429,863.497672896311
229.848674554908,376.952924410385,398.31194209371,0,0,0,730.195608455786,965.047414542378,841.233761345066,551.147173972413,879.208721438896,1129.3674714422,1026.23531247343,734.895594968406,476.539372408877,853.083844556003
236.086298744337,389.434482740986,391.726517152575,0,0,0,717.260168366248,950.459583369201,838.47357415596,555.419533209386,876.924587668281,1122.42774305839,1030.07760006922,748.055710992641,470.460470747129,842.836626775791
241.806663105633,401.137792493577,385.866320525907,0,0,0,705.379784490912,937.026438114232,836.383996481558,559.981900004791,874.767772603543,1115.9817253708,1033.77435054914,760.177187938611,465.367188634884,833.635252089808
249.591004450405,412.445320557751,380.64941782064,0,0,0,694.636769109856,922.736547584054,833.10534190243,565.50495990911,873.152107168318,1108.171288134,1035.67674266354,772.226297513177,462.266658715713,823.122706725597
254.767050453992,424.075108335873,376.691887287009,0,0,0,684.007169813181,910.574594816585,832.76245631064,571.841933654161,869.970915000033,1101.30155257731,1038.91926103756,782.756024678177,459.354249216254,815.591671204454
262.719781240024,435.689264851968,373.72601513439,0,0,0,674.611464535501,896.992690052067,831.037421188318,579.728494348739,867.013186457057,1092.17953062208,1039.81345602275,793.363029004932,459.063926295961,806.25319745576
269.23504003683,445.410243661268,371.913411622633,0,0,0,667.241231731527,886.031900152905,830.19780964137,586.928287667597,864.177763777391,1084.32624268304,1040.39286759157,801.752874789115,459.660039959426,798.997149775385
275.806290706691,456.110770261935,370.6624019823,0,0,0,659.576671187571,874.72993669919,830.247753185955,595.357285943403,860.50514835582,1075.70738446664,1041.12270163369,810.315553089542,460.971474863195,792.022174699143
284.566297955626,465.997178372464,371.224256811467,0,0,0,654.28776753184,863.250644697053,829.342714041631,605.081183217222,856.781283550224,1065.04826850286,1039.09010491929,817.793315759978,465.388962346091,784.193076183215
291.129544914529,475.806204031541,369.919815502075,0,0,0,647.614443857178,852.519188135233,829.28332932498,613.1014865684,854.010124900729,1057.02938596893,1039.78422701146,826.13556152702,467.366547680273,777.504261913077
301.085435128984,485.252860367311,371.868556785349,0,0,0,644.223763793096,841.201204472561,828.349118123733,623.955306501054,850.23550996691,1045.07926218758,1036.23498155122,832.939174373104,474.252906137923,769.613744620475
309.238980447772,494.129609266606,372.470732142991,0,0,0,640.2077929752,830.877395535316,827.926959926433,633.153655473651,847.405751511828,1035.4210884754,1034.59173716588,840.03177780983,479.298875040261,762.771724110044
316.345216241998,502.564643021148,374.450184579289,0,0,0,637.24572184934,822.209540544904,828.782599577765,642.647262485034,843.583075178661,1025.82024619477,1032.68582299839,845.594516865042,485.077777754282,757.660020456889
324.559308017537,511.939947613444,376.326882905655,0,0,0,634.068897141748,812.279872059899,829.547689792615,653.164324308651,839.846181190434,1015.19044775355,1030.71010200576,852.258153889841,491.651417575943,751.696365403246
334.342210354214,519.779769016958,379.255891028955,0,0,0,633.388461745354,802.74144629928,829.072511266586,663.740899884689,836.89084017473,1003.63139119357,1026.52313896901,857.947050487803,500.176621339625,745.065993301523
341.481051632994,527.898830416155,382.364050491757,0,0,0,631.981731118833,794.995567911833,830.748177620575,673.854949204891,832.836591267858,993.535048539516,1024.12507179865,862.868841678641,507.412371816362,740.94254713719
350.084134304675,534.88200795865,386.857266130411,0,0,0,632.948664956312,787.688212789066,831.626006238748,684.462645840569,829.037991092462,982.154929161602,1019.53294339058,866.777218365187,516.699874432902,736.42720204868
358.683396842961,542.909525414947,390.533790705195,0,0,0,632.910159792457,779.50536319612,832.919671614946,695.402619977507,825.464009189934,970.857630110085,1016.09706848084,872.030823257573,525.54739999272,731.69742340759
369.111843945846,549.561376207654,394.755972221383,0,0,0,635.072391425802,771.26941993521,832.69126379911,706.323669737491,823.115188679893,958.686015994283,1010.66560570979,876.9234426632,535.974893148873,725.840130369096
376.394213880229,554.914275563,399.449361976298,0,0,0,637.405412073607,766.156728468476,833.964323348519,715.526899096222,819.92906066648,948.760665094861,1006.2523919668,879.640807115504,544.73020257293,722.909326178207
