219,353,414,0,0,0,757.279505862928,997.201208382742,847.37845736129,545.080039994128,881.822544506546,1142.75587944232,1014.65807048483,707.990819149514,491.295226925725,877.297554994883
224.40732602994,365.552281489872,405.448411725672,0,0,0,742.910876537106,982.219118162684,843.796589993845,546.950509349878,880.172932777398,1137.02181978082,1019.83180371012,722.456006131118,482.335219893105,866.464939517487
230.083946550769,377.842213678858,397.951382386601,0,0,0,729.463837343493,967.704365009708,840.711067950872,549.964409492239,878.312829273655,1130.87382432845,1024.31390123707,736.054880958578,474.852560950468,856.111637069472
236.024160705329,389.863390413527,391.463034221549,0,0,0,716.928360487081,953.636241621569,838.072344915128,554.012137094598,876.243566749006,1124.31195232596,1028.11504225959,748.829728474004,468.815769523729,846.204941859895
242.221319832733,401.610059637643,385.938270237154,0,0,0,705.296028167875,939.99731395358,835.836025999547,558.989623757141,873.970063988976,1117.33951485811,1031.2490017363,760.822308339906,464.18742496627,836.716131200587
248.667904478101,413.077043217105,381.332793436168,0,0,0,694.559713515148,926.773259611028,833.962538713944,564.799111973808,871.500407868555,1109.96274734616,1033.73214216468,772.073702546081,460.924002431682,827.620248422434
255.35559916624,424.259662729161,377.6031251367,0,0,0,684.713229188991,913.952689517017,832.416773381106,571.349605895759,868.845462602852,1102.19050597119,1035.58296499308,782.624177888971,458.97598916782,818.895861633241
262.275364939362,435.153671059533,374.706622376915,0,0,0,675.750950839,901.526955160327,831.167704180433,578.557040534238,866.018504517534,1094.03398671192,1036.82171354226,792.513060938877,458.288275061879,810.524803428737
269.417509658882,445.755189651022,372.601494399577,0,0,0,667.667424115507,889.48994359466,830.188000575744,586.344221229268,863.034880585225,1085.50646564083,1037.47002052685,801.778623842438,458.800786662189,802.491896334876
276.771756071374,456.060651247225,371.246818210896,0,0,0,660.456965259195,877.83786222996,829.453637468212,594.640586660688,859.911688985894,1076.62305912533,1037.55059432549,810.457979909726,460.449313759298,794.784668402219
284.327307638742,466.06674797495,370.602553208078,0,0,0,654.113266330001,866.569015339268,828.943511066329,603.381845419473,856.667480029014,1067.40050261297,1037.0869390612,818.586988372138,463.166464723382,787.393063014605
292.072912132669,475.770384608944,370.629554870022,0,0,0,648.629016753953,855.683574109298,828.639066219592,612.509530080974,853.321975903759,1057.85694673282,1036.10310433648,826.200168013242,466.882682399923,780.309146630699
299.996922993427,485.168636862529,371.28958750557,0,0,0,643.99555295913,845.183341995677,828.523939840326,621.970505355913,849.895807885535,1048.01176951109,1034.6234611371,833.330619600025,471.527256024143,773.526817858317
308.087358453081,494.258714547751,372.545336053751,0,0,0,640.202547361104,835.071517107925,828.583624044491,631.716459337113,846.410269810958,1037.88540357289,1032.67250098927,840.009957197669,477.029274559823,767.041520972156
316.33195842318,503.037929448656,374.360416930435,0,0,0,637.237746811555,825.352453345565,828.805151773936,641.70339980784,842.887086829308,1027.49917727851,1030.27465593962,846.268248551882,483.318480612971,760.84996672567
324.718239146986,511.503667751281,376.699387915824,0,0,0,635.086768865471,816.031422033367,829.176806910449,651.891171408536,839.348198638957,1016.87516881972,1027.45413733876,852.133964779523,490.325999057019,754.949863073654
333.23354561631,519.653366873977,379.527757077201,0,0,0,633.73296193794,807.114375855989,829.687860244128,662.243004319194,835.815556615403,1006.03607237596,1024.23479175662,857.633939628903,497.984928608175,749.339658207296
341.865101753009,527.484496541658,382.81199072137,0,0,0,633.157332753305,798.60771696326,830.328332102181,672.725101001588,832.310934427802,995.005075500836,1020.63997264988,862.793338561674,506.230796379737,744.01829809999
350.600058355234,534.994543947588,386.519520371203,0,0,0,633.338541623687,790.518071197539,831.08878196697,683.306264370146,828.85575191778,983.805746974141,1016.69242664673,867.635637873788,515.001884232088,738.985000561419
359.425538808459,542.181002846302,390.618748760725,0,0,0,634.252963239936,782.852070472812,831.960125002764,693.957568392828,825.470912173144,972.461934413918,1012.41419351721,872.18261401785,524.239441445013,734.239047590549
368.328682561385,549.04136642127,395.079054843153,0,0,0,635.874808024365,775.616145398655,832.933475059717,704.652070423419,822.17665186525,960.997670994549,1007.82651906414,876.454343217227,533.887801214115,729.779597597684
377.29668636677,555.573123770911,399.870797806332,0,0,0,638.176296863765,768.816330277477,834.000013423645,715.364563399712,818.992405028129,949.437090661741,1002.94978030485,880.469211377133,543.89441927589,725.605518825436
386.316843287249,561.773759856545,404.965320089963,0,0,0,641.127880350131,762.458082597301,835.150882325019,726.071365288948,815.936680536421,937.804351272037,997.803422421005,884.243934203169,554.209852217794,721.715245034523
395.376579466212,567.640758755908,410.334949399082,0,0,0,644.698492583334,756.54611908253,836.377102005995,736.750142721622,813.026953584665,926.123565113577,992.405907035922,887.793587336757,564.787691303399,718.106654231351
404.463488663808,573.17161006582,415.952999708187,0,0,0,648.855829150606,751.084270241586,837.669509966835,747.379765545243,810.279571480513,914.41873628589,986.774671439445,891.131646213052,575.584465408318,714.776970901706
413.565364558133,578.363818297607,421.79377125045,0,0,0,653.566639050396,746.075355156265,839.018720870427,757.940188985339,807.709674037836,902.713704429603,980.926098421547,894.270035243163,586.559524268411,711.722691882656
422.670230811663,583.2149151089,427.832549486441,0,0,0,658.797020985625,741.521077990142,840.415105473714,768.412360171455,805.331128792681,891.032094302201,974.875496400078,897.219185822074,597.674910923094,708.939535659424
431.766368903015,587.722474215388,434.045603046782,0,0,0,664.512715496619,737.421947354412,841.848786876184,778.778145932216,803.156481167148,879.397270693471,968.637089537695,899.988102568987,608.895230133749,706.422414524031
