500,336.5,0,0.999703636979332,0,0,0.0243441617291747,698.652450541256,684.509465699877,868.658547837128,851.736941024246
500,336.8,0,0.99971632793463,0,0,0.0238172975145975,698.608778267849,684.767654209336,868.280682387639,851.726332693691
500,337.1,0,0.999728763122636,0,0,0.0232894865826872,698.564753616125,685.026232618897,867.902525968935,851.71605067172
500,337.4,0,0.999740940576375,0,0,0.0227607498880423,698.52038193931,685.285194279373,867.524085642331,851.706087011884
500,337.7,0,0.999752858369851,0,0,0.0222311084139442,698.475668623927,685.544532540428,867.145368485392,851.696433763869
500,338,0,0.99976451461793,0,0,0.0217005831897597,698.430619094763,685.804240745473,866.766381597941,851.687082967526
500,338.3,0,0.999775907477008,0,0,0.0211691952734466,698.385238809987,686.064312236976,866.387132096086,851.678026659155
500,338.6,0,0.999787035144911,0,0,0.0206369657689555,698.339533266131,686.324740351349,866.007627118228,851.669256865535
500,338.9,0,0.999797895861361,0,0,0.0201039158174575,698.293507995663,686.58551842166,865.627873822083,851.660765607148
500,339.2,0,0.99980848790859,0,0,0.0195700665798461,698.24716856207,686.846639782928,865.247879378696,851.652544904462
500,339.5,0,0.999818809611222,0,0,0.0190354392541369,698.200520564831,687.108097767016,864.867650978447,851.644586771955
500,339.8,0,0.999828859336378,0,0,0.0185000550841423,698.153569641933,687.369885700121,864.487195834063,851.636883215224
500,340.1,0,0.999838635494263,0,0,0.0179639353419712,698.106321464946,687.631996908073,864.106521174624,851.629426237256
500,340.4,0,0.999848136538701,0,0,0.0174271013105264,698.058781734054,687.894424721625,863.725634239573,851.622207844703
500,340.7,0,0.999857360966431,0,0,0.0168895743358028,698.010956192997,688.157162460941,863.344542296719,851.615220029688
500,341,0,0.99986630731856,0,0,0.016351375757033,697.962850609178,688.420203456479,862.963252618235,851.608454794424
500,341.3,0,0.99987497417972,0,0,0.0158125269677094,697.914470791101,688.683541030886,862.581772501663,851.601904129966
500,341.6,0,0.999883360178751,0,0,0.0152730493893549,697.865822580911,688.94716850688,862.20010926092,851.595560025543
500,341.9,0,0.999891463989294,0,0,0.0147329644452898,697.816911846896,689.211079215117,861.818270217274,851.58941447787
500,342.2,0,0.999899284329179,0,0,0.0141922936129301,697.767744498477,689.4752664787,861.436262717369,851.58345947298
500,342.5,0,0.999906819961411,0,0,0.0136510583713765,697.7183264712,689.739723628826,861.054094115188,851.577687004696
500,342.8,0,0.99991406969372,0,0,0.0131092802449863,697.668663739244,690.004443991897,860.671771787078,851.572089059526
500,343.1,0,0.999921032379241,0,0,0.0125669807684125,697.618762305393,690.269420899968,860.289303119715,851.566657629017
500,343.4,0,0.999927706916644,0,0,0.0120241814865449,697.568628200999,690.534647690814,859.90669551009,851.561384709904
500,343.7,0,0.999934092249878,0,0,0.0114809039893557,697.518267496015,690.800117697643,859.523956377529,851.556262292067
500,344,0,0.999940187368766,0,0,0.0109371698769358,697.467686288931,691.06582425953,859.141093151648,851.551282370877
500,344.3,0,0.999945991309138,0,0,0.0103930007594352,697.416890706731,691.331760721482,858.75811327234,851.546436947339
500,344.6,0,0.999951503152688,0,0,0.00984841828318069,697.365886912423,691.59792042674,858.37502419878,851.541718019105
