418.051353263948,207.552650604339,460.596897337586,0,0,0,897.581831024929,508.065182239565,1021.68266483161,1094.52574896006,803.357130375002,701.983712572598
423.137346375467,228.656713871161,439.327883483613,0,0,0,868.113041262263,495.386484776533,1019.64239182848,1088.47192766859,819.421883723913,727.184720320008
425.600597112957,248.468977423797,420.098571677193,0,0,0,841.078785091451,485.904600461205,1017.22560439704,1084.28819973395,836.212964444307,749.366448772955
427.701630697152,268.801491495387,402.41495440498,0,0,0,814.462844819511,479.482324703661,1014.12628031075,1079.76255894992,852.832772284735,770.65540753174
428.814379947951,287.211008232461,385.452194425015,0,0,0,789.974716364987,474.236397519588,1012.21452951492,1077.18981265042,869.516512674393,790.581887984655
430.251393255452,304.650825811316,369.989321956046,0,0,0,767.080054276902,470.882236350212,1010.73816019255,1074.72750821569,885.007953606136,809.433008897933
431.109544972675,322.494726103993,357.222796074668,0,0,0,745.25108417134,471.101944548012,1007.55496964961,1071.15123200341,899.336280286453,826.233076312262
429.56565708316,338.772747076504,345.489890204882,0,0,0,725.511789508915,472.451842629891,1004.19743294108,1069.50317270078,914.11680150902,840.707095379493
428.399634345156,353.859760099002,334.599274248799,0,0,0,707.202750025232,474.412540447663,1001.55215872593,1068.18768829659,927.851772699763,854.464940719203
427.402923788895,369.445744870913,325.736706976427,0,0,0,689.456948569622,478.842992348868,997.614885391965,1065.51126748544,940.342800728506,867.073999988109
425.34066295454,385.32586773208,318.80156031626,0,0,0,672.528994258462,485.575140422918,992.042327632804,1062.24751594657,952.314738289687,877.977710210719
422.52745602027,398.321682274903,311.269696373767,0,0,0,657.903621392059,490.42203638396,988.558565244193,1061.59878671008,964.236127040481,888.013395654226
419.656714870869,412.615353696696,306.411431317907,0,0,0,643.52056984026,498.384252116093,982.611034398408,1058.71915210467,974.832446600955,896.621441639307
416.39945241593,426.127120370343,301.990276379121,0,0,0,630.121399931287,506.416401051899,976.839839859187,1056.36473950267,985.147484093928,904.552265737424
412.312289876697,438.716873914839,298.432769853718,0,0,0,618.110092754339,514.668969447599,970.80419379572,1054.52174237108,995.041643536204,911.199742273404
408.238379923776,450.763665617119,296.151945652214,0,0,0,607.279036397184,523.4665609583,964.278135523664,1052.23916355117,1003.87860842768,916.761129280566
404.653147642614,463.260776438061,293.517065898242,0,0,0,595.893831438047,532.505900154947,958.095351253024,1049.87322022301,1012.97049055622,923.160243269509
399.812947792816,474.166702990858,294.014327022039,0,0,0,587.758679638012,542.409208867783,950.041962310276,1046.93849624772,1019.95630414719,925.99675198592
396.176280464633,485.138409724124,293.681921447727,0,0,0,579.051686363806,551.767800731387,943.131569119071,1044.01271070906,1026.96878136131,930.133766374525
391.254663001535,496.148938754594,295.226268178364,0,0,0,571.659496748188,562.50018277455,934.35991321331,1040.60085383452,1033.49194205593,932.463968207721
385.595285595163,505.989359495768,296.212353192836,0,0,0,565.22203259757,572.171188021287,926.409109324608,1038.64688746224,1040.39180315989,934.487375586241
380.483969019284,515.437478656026,299.149193121123,0,0,0,560.230033396842,582.509189746804,917.418016514214,1035.31979434949,1045.54217531713,935.161267301672
375.45947209465,525.139772214394,302.001539398368,0,0,0,555.147813022755,593.023194921701,908.446838907166,1032.00089857364,1050.91118115323,936.199136756718
369.733534368623,533.399454470129,305.331814751099,0,0,0,551.817485212483,602.772497571557,899.599275747625,1029.48573459793,1055.77452529478,935.970496806313
364.847321295301,541.409729687243,309.820267384043,0,0,0,549.342534822615,612.769024555329,890.309910677311,1025.88230424967,1059.34830615455,935.160684278838
360.277959027844,550.946166299073,313.904625544615,0,0,0,545.571805553137,623.756649973215,880.744315346951,1021.83317571416,1063.8311056687,935.735383051833
354.90196572343,558.950839217332,317.878921238209,0,0,0,543.300905869472,633.614864687953,871.743484669159,1019.07523505942,1068.20562724764,935.370675903911
349.705296923837,565.782968766463,324.259275568331,0,0,0,543.528207925243,643.734590311218,861.475753764877,1015.12873876856,1070.42484787161,932.73261326482
